state_id,state_name,date,day,total_positive,positive_per_100k,positive_increase,positive_increase_per_100k,population_18_plus
KY,Kentucky,2020-11-29,152,176925,5106.3523976261847,2743,79.1675830249463,3464802
LA,Louisiana,2020-11-29,152,232245,6521.6036105048799,1643,46.1366002801331,3561164
MA,Massachusetts,2020-11-29,152,224964,4060.9397290793387,2495,45.0385156027318,5539703
MD,Maryland,2020-11-29,152,196447,4169.9701103355492,1999,42.4326675925861,4710993
ME,Maine,2020-11-29,152,11508,1050.6039055296384,220,20.0845376448141,1095370
MI,Michigan,2020-11-29,152,378152,4821.5690984637872,8351,106.4781451407664,7842924
MN,Minnesota,2020-11-29,152,312969,7217.1291198496475,8946,206.2965888192599,4336475
MO,Missouri,2020-11-29,152,295933,6208.1549570648750,3193,66.9835360635960,4766843
MS,Mississippi,2020-11-29,152,151785,6664.3513294455572,1845,81.0075317246569,2277566
MT,Montana,2020-11-29,152,61801,7355.5981385162880,956,113.7837870005594,840190
NC,North Carolina,2020-11-29,152,361778,4418.7332951525698,3820,46.6572350653794,8187369
ND,North Dakota,2020-11-29,152,80084,13762.7150101995047,725,124.5937813095580,581891
NE,Nebraska,2020-11-29,152,125323,8593.5732143665306,1257,86.1942463112017,1458334
NH,New Hampshire,2020-11-29,152,20480,1854.3031966810870,478,43.2791468756621,1104458
NJ,New Jersey,2020-11-29,152,334114,4811.8184022955200,3839,55.2882275104081,6943612
NM,New Mexico,2020-11-29,152,95417,5886.3374318549579,1435,88.5260929887951,1620991
NV,Nevada,2020-11-29,152,150527,6304.7509190510476,1298,54.3661050371579,2387517
NY,New York,2020-11-29,152,641161,4156.5647312830084,6723,43.5843488428268,15425262
OH,Ohio,2020-11-29,152,414432,4548.6589352020907,7729,84.8307681602216,9111081
OK,Oklahoma,2020-11-29,152,195545,6507.8993707593986,1721,57.2763037514481,3004733
OR,Oregon,2020-11-29,152,74120,2211.7615463233045,1614,48.1622117615463,3351175
PA,Pennsylvania,2020-11-29,152,357196,3513.1581639156455,5529,54.3798124511182,10167376
RI,Rhode Island,2020-11-29,152,56072,6559.1566397540667,1055,123.4111544967281,854866
SC,South Carolina,2020-11-29,152,216129,5352.9991472511295,1218,30.1669510401282,4037531
SD,South Dakota,2020-11-29,152,79900,11968.9974504088034,801,119.9895739396427,667558
TN,Tennessee,2020-11-29,152,366518,6890.5719984290643,3052,57.3778797745418,5319123
TX,Texas,2020-11-29,152,1157273,5358.7201116351210,6204,28.7274476917584,21596071
UT,Utah,2020-11-29,152,193809,8519.9232978748658,1722,75.6998277631097,2274774
VA,Virginia,2020-11-29,152,235942,3534.8858393170240,2325,34.8331775453801,6674671
VT,Vermont,2020-11-29,152,4225,828.4573633682625,70,13.7259208132020,509984
WA,Washington,2020-11-29,152,160634,2698.9001033631326,2467,41.4494226315528,5951832
WI,Wisconsin,2020-11-29,152,409054,8978.6794391458694,4055,89.0066962448393,4555837
WV,West Virginia,2020-11-29,152,46997,3280.5846793896327,1152,80.4143573133787,1432580
WY,Wyoming,2020-11-29,152,32489,7300.4887365878321,560,125.8356272119544,445025
AK,Alaska,2020-11-30,153,31323,5678.9626551502823,507,91.9207632142896,551562
AL,Alabama,2020-11-30,153,249524,6540.8103376280086,2295,60.1591819819187,3814879
AR,Arkansas,2020-11-30,153,157359,6789.5958361253149,1112,47.9796552454664,2317649
AZ,Arizona,2020-11-30,153,326817,5796.1887252967599,822,14.5783944292798,5638481
CA,California,2020-11-30,153,1212968,3961.6714344065446,14034,45.8364086360575,30617582
CO,Colorado,2020-11-30,153,232905,5176.5673893924209,4133,91.8604281589441,4499217
CT,Connecticut,2020-11-30,153,117295,4133.2390364949203,4714,166.1118446484254,2837847
DC,Delaware,2020-11-30,153,21552,2798.2632901925754,104,13.5031264931342,770192
DE,District of Columbia,2020-11-30,153,35654,6172.9869923006470,403,69.7737633336277,577581
FL,Florida,2020-11-30,153,983370,5701.4201456788016,6426,37.2569082401659,17247808
GA,Georgia,2020-11-30,153,422133,5202.8201739758049,1532,18.8820123196503,8113542
HI,Hawaii,2020-11-30,153,18223,1632.8794520449747,85,7.6164601560568,1116004
IA,Iowa,2020-11-30,153,202410,8335.7047461339108,1143,47.0713429417077,2428229
ID,Idaho,2020-11-30,153,100484,7505.1685608097611,824,61.5447125324155,1338864
IL,Illinois,2020-11-30,153,726304,7370.6919035277847,6190,62.8174743397214,9853946
IN,Indiana,2020-11-30,153,338977,6563.9217349293072,5665,109.6965771376068,5164245
KS,Kansas,2020-11-30,153,157446,7114.3898233399486,4425,199.9490299421978,2213064
KY,Kentucky,2020-11-30,153,179041,5167.4237084831976,2116,61.0713108570129,3464802
LA,Louisiana,2020-11-30,153,232414,6526.3492498520147,169,4.7456393471348,3561164
MA,Massachusetts,2020-11-30,153,226132,4082.0238918945655,1168,21.0841628152267,5539703
MD,Maryland,2020-11-30,153,198370,4210.7895299356208,1923,40.8194196000716,4710993
ME,Maine,2020-11-30,153,11757,1073.3359504094507,249,22.7320448798123,1095370
MI,Michigan,2020-11-30,153,388942,4959.1453391617718,10790,137.5762406979846,7842924
MN,Minnesota,2020-11-30,153,318763,7350.7399443096063,5794,133.6108244599588,4336475
MO,Missouri,2020-11-30,153,299762,6288.4806569043705,3829,80.3256998394954,4766843
MS,Mississippi,2020-11-30,153,153270,6729.5525135166226,1485,65.2011840710653,2277566
MT,Montana,2020-11-30,153,62198,7402.8493555029220,397,47.2512169866340,840190
NC,North Carolina,2020-11-30,153,364512,4452.1261958511947,2734,33.3929006986249,8187369
ND,North Dakota,2020-11-30,153,80679,13864.9678376190730,595,102.2528274195683,581891
NE,Nebraska,2020-11-30,153,126466,8671.9503213941388,1143,78.3771070276082,1458334
NH,New Hampshire,2020-11-30,153,20994,1900.8418608946651,514,46.5386642135781,1104458
NJ,New Jersey,2020-11-30,153,337304,4857.7599093958591,3190,45.9415071003391,6943612
NM,New Mexico,2020-11-30,153,97095,5989.8543545275699,1678,103.5169226726120,1620991
NV,Nevada,2020-11-30,153,152169,6373.5252984586078,1642,68.7743794075602,2387517
NY,New York,2020-11-30,153,647980,4200.7714358433588,6819,44.2067045603504,15425262
OH,Ohio,2020-11-30,153,421063,4621.4384440221748,6631,72.7795088200840,9111081
OK,Oklahoma,2020-11-30,153,197745,6581.1171907786815,2200,73.2178200192829,3004733
OR,Oregon,2020-11-30,153,75431,2250.8821532745977,1311,39.1206069512932,3351175
PA,Pennsylvania,2020-11-30,153,361464,3555.1355630007192,4268,41.9773990850737,10167376
RI,Rhode Island,2020-11-30,153,56723,6635.3089256093938,651,76.1522858553270,854866
SC,South Carolina,2020-11-30,153,217487,5386.6335639280541,1358,33.6344166769246,4037531
SD,South Dakota,2020-11-30,153,80464,12053.4844912352185,564,84.4870408264151,667558
TN,Tennessee,2020-11-30,153,374493,7040.5027294913090,7975,149.9307310622447,5319123
TX,Texas,2020-11-30,153,1168111,5408.9051661295242,10838,50.1850544944032,21596071
UT,Utah,2020-11-30,153,195706,8603.3161975651208,1897,83.3928996902549,2274774
VA,Virginia,2020-11-30,153,237835,3563.2467877442948,1893,28.3609484272708,6674671
VT,Vermont,2020-11-30,153,4296,842.3793687645103,71,13.9220053962477,509984
WA,Washington,2020-11-30,153,162700,2733.6121046427386,2066,34.7120012796060,5951832
WI,Wisconsin,2020-11-30,153,411730,9037.4172737084316,2676,58.7378345625623,4555837
WV,West Virginia,2020-11-30,153,47842,3339.5691689120328,845,58.9844895224001,1432580
WY,Wyoming,2020-11-30,153,33305,7483.8492219538228,816,183.3604853659907,445025
AK,Alaska,2020-12-01,154,31834,5771.6086314865781,511,92.6459763362958,551562
AL,Alabama,2020-12-01,154,252900,6629.3059360467265,3376,88.4955984187179,3814879
AR,Arkansas,2020-12-01,154,159309,6873.7328214928145,1950,84.1369853674996,2317649
AZ,Arizona,2020-12-01,154,337139,5979.2522134950885,10322,183.0634881983286,5638481
CA,California,2020-12-01,154,1225189,4001.5864087503709,12221,39.9149743438264,30617582
CO,Colorado,2020-12-01,154,237310,5274.4733139121763,4405,97.9059245197553,4499217
CT,Connecticut,2020-12-01,154,118754,4184.6512514592929,1459,51.4122149643726,2837847
DC,Delaware,2020-12-01,154,21685,2815.5317115732181,133,17.2684213806427,770192
DE,District of Columbia,2020-12-01,154,36343,6292.2776199355588,689,119.2906276349118,577581
FL,Florida,2020-12-01,154,991910,5750.9336838629001,8540,49.5135381840985,17247808
GA,Georgia,2020-12-01,154,424929,5237.2810789664982,2796,34.4609049906933,8113542
HI,Hawaii,2020-12-01,154,18266,1636.7324848298035,43,3.8530327848287,1116004
IA,Iowa,2020-12-01,154,203398,8376.3928360957719,988,40.6880899618611,2428229
ID,Idaho,2020-12-01,154,101698,7595.8424455359170,1214,90.6738847261559,1338864
IL,Illinois,2020-12-01,154,738846,7497.9708636519827,12542,127.2789601241980,9853946
IN,Indiana,2020-12-01,154,344373,6668.4094189954195,5396,104.4876840661123,5164245
KS,Kansas,2020-12-01,154,157446,7114.3898233399486,4425,199.9490299421978,2213064
KY,Kentucky,2020-12-01,154,183168,5286.5358539968518,4127,119.1121455136542,3464802
LA,Louisiana,2020-12-01,154,237740,6675.9070910522515,5326,149.5578412002368,3561164
MA,Massachusetts,2020-12-01,154,229205,4137.4961798493529,3073,55.4722879547875,5539703
MD,Maryland,2020-12-01,154,201135,4269.4820391369718,2765,58.6925092013510,4710993
ME,Maine,2020-12-01,154,11976,1093.3291947013338,219,19.9932442918831,1095370
MI,Michigan,2020-12-01,154,395453,5042.1628464077938,6511,83.0175072460220,7842924
MN,Minnesota,2020-12-01,154,322312,7432.5806098271061,3549,81.8406655174998,4336475
MO,Missouri,2020-12-01,154,302691,6349.9259363062723,2929,61.4452794019018,4766843
MS,Mississippi,2020-12-01,154,154411,6779.6498542742559,1141,50.0973407576334,2277566
MT,Montana,2020-12-01,154,63205,7522.7031980861472,1007,119.8538425832252,840190
NC,North Carolina,2020-12-01,154,367395,4487.3389729960870,2883,35.2127771448923,8187369
ND,North Dakota,2020-12-01,154,81145,13945.0515646401130,466,80.0837270210400,581891
NE,Nebraska,2020-12-01,154,128407,8805.0474034069013,1941,133.0970820127625,1458334
NH,New Hampshire,2020-12-01,154,21766,1970.7403993633076,772,69.8985384686425,1104458
NJ,New Jersey,2020-12-01,154,341910,4924.0942610272579,4606,66.3343516313988,6943612
NM,New Mexico,2020-12-01,154,99419,6133.2234417094234,2324,143.3690871818536,1620991
NV,Nevada,2020-12-01,154,154867,6486.5297294218219,2698,113.0044309632141,2387517
NY,New York,2020-12-01,154,655265,4247.9991587825218,7285,47.2277229391630,15425262
OH,Ohio,2020-12-01,154,430093,4720.5485276664756,9030,99.1100836443008,9111081
OK,Oklahoma,2020-12-01,154,199482,6638.9259877666335,1737,57.8087969879520,3004733
OR,Oregon,2020-12-01,154,76654,2287.3768155945303,1223,36.4946623199326,3351175
PA,Pennsylvania,2020-12-01,154,367140,3610.9611762169512,5676,55.8256132162320,10167376
RI,Rhode Island,2020-12-01,154,57906,6773.6931870024074,1183,138.3842613930136,854866
SC,South Carolina,2020-12-01,154,218912,5421.9274105883026,1425,35.2938466602486,4037531
SD,South Dakota,2020-12-01,154,80912,12120.5947647994631,448,67.1102735642446,667558
TN,Tennessee,2020-12-01,154,380186,7147.5316513643321,5693,107.0289218730231,5319123
TX,Texas,2020-12-01,154,1184250,5483.6363521864695,16139,74.7311860569453,21596071
UT,Utah,2020-12-01,154,198216,8713.6568292058903,2510,110.3406316407696,2274774
VA,Virginia,2020-12-01,154,240063,3596.6267101404698,2228,33.3799223961750,6674671
VT,Vermont,2020-12-01,154,4365,855.9092049946665,69,13.5298362301562,509984
WA,Washington,2020-12-01,154,165019,2772.5748979473883,2319,38.9627933046497,5951832
WI,Wisconsin,2020-12-01,154,416365,9139.1548907478472,4635,101.7376170394156,4555837
WV,West Virginia,2020-12-01,154,48818,3407.6979994136453,976,68.1288305016125,1432580
WY,Wyoming,2020-12-01,154,33805,7596.2024605359249,500,112.3532385821021,445025
AK,Alaska,2020-12-02,155,32531,5897.9770179961636,697,126.3683865095855,551562
AL,Alabama,2020-12-02,155,256828,6732.2711939225333,3928,102.9652578758068,3814879
AR,Arkansas,2020-12-02,155,161521,6969.1743659199473,2212,95.4415444271328,2317649
AZ,Arizona,2020-12-02,155,340979,6047.3556619238408,3840,68.1034484287524,5638481
CA,California,2020-12-02,155,1245948,4069.3873213110036,20759,67.8009125606326,30617582
CO,Colorado,2020-12-02,155,241172,5360.3104717998710,3862,85.8371578876947,4499217
CT,Connecticut,2020-12-02,155,121426,4278.8071379464784,2672,94.1558864871855,2837847
DC,Delaware,2020-12-02,155,21842,2835.9162390676611,157,20.3845274944429,770192
DE,District of Columbia,2020-12-02,155,36698,6353.7408605892507,355,61.4632406536919,577581
FL,Florida,2020-12-02,155,1001800,5808.2743036100587,9890,57.3406197471586,17247808
GA,Georgia,2020-12-02,155,428980,5287.2099509683933,4051,49.9288720018951,8113542
HI,Hawaii,2020-12-02,155,18342,1643.5424962634543,76,6.8100114336508,1116004
IA,Iowa,2020-12-02,155,205773,8474.2007446579379,2375,97.8079085621661,2428229
ID,Idaho,2020-12-02,155,103305,7715.8695730111498,1607,120.0271274752327,1338864
IL,Illinois,2020-12-02,155,748603,7596.9870344327034,9757,99.0161707807207,9853946
IN,Indiana,2020-12-02,155,350970,6796.1531646929997,6597,127.7437456975802,5164245
KS,Kansas,2020-12-02,155,162061,7322.9242353587605,4615,208.5344120188119,2213064
KY,Kentucky,2020-12-02,155,186765,5390.3513101181539,3597,103.8154561213022,3464802
LA,Louisiana,2020-12-02,155,241335,6776.8572298271015,3595,100.9501387748500,3561164
MA,Massachusetts,2020-12-02,155,234232,4228.2411168974221,5027,90.7449370480692,5539703
MD,Maryland,2020-12-02,155,203355,4316.6058620762120,2220,47.1238229392402,4710993
ME,Maine,2020-12-02,155,12208,1114.5092525813196,232,21.1800578799858,1095370
MI,Michigan,2020-12-02,155,402886,5136.9361732945519,7433,94.7733268867581,7842924
MN,Minnesota,2020-12-02,155,327477,7551.6865657014049,5165,119.1059558742988,4336475
MO,Missouri,2020-12-02,155,305370,6406.1266544755093,2679,56.2007181692370,4766843
MS,Mississippi,2020-12-02,155,156868,6887.5281770100186,2457,107.8783227357627,2277566
MT,Montana,2020-12-02,155,64340,7657.7916899748866,1135,135.0884918887395,840190
NC,North Carolina,2020-12-02,155,371594,4538.6252897603614,4199,51.2863167642743,8187369
ND,North Dakota,2020-12-02,155,81696,14039.7428384353771,551,94.6912737952641,581891
NE,Nebraska,2020-12-02,155,130194,8927.5844902470902,1787,122.5370868401889,1458334
NH,New Hampshire,2020-12-02,155,22332,2021.9872552872087,566,51.2468559239011,1104458
NJ,New Jersey,2020-12-02,155,346206,4985.9640774858964,4296,61.8698164586385,6943612
NM,New Mexico,2020-12-02,155,100963,6228.4738163259389,1544,95.2503746165155,1620991
NV,Nevada,2020-12-02,155,156996,6575.7018693479460,2129,89.1721399261241,2387517
NY,New York,2020-12-02,155,664238,4306.1699697548087,8973,58.1708109722869,15425262
OH,Ohio,2020-12-02,155,437928,4806.5427143057997,7835,85.9941866393241,9111081
OK,Oklahoma,2020-12-02,155,202341,6734.0758729644198,2859,95.1498851977863,3004733
OR,Oregon,2020-12-02,155,78160,2332.3162771266794,1506,44.9394615321492,3351175
PA,Pennsylvania,2020-12-02,155,375431,3692.5063064452421,8291,81.5451302282910,10167376
RI,Rhode Island,2020-12-02,155,59005,6902.2513469947337,1099,128.5581599923263,854866
SC,South Carolina,2020-12-02,155,220835,5469.5555278708696,1923,47.6281172825670,4037531
SD,South Dakota,2020-12-02,155,82203,12313.9862004499984,1291,193.3914356505352,667558
TN,Tennessee,2020-12-02,155,384285,7224.5932271165754,4099,77.0615757522434,5319123
TX,Texas,2020-12-02,155,1200674,5559.6872227360245,16424,76.0508705495551,21596071
UT,Utah,2020-12-02,155,202220,8889.6743148989746,4004,176.0174856930842,2274774
VA,Virginia,2020-12-02,155,242480,3632.8382327758177,2417,36.2115226353479,6674671
VT,Vermont,2020-12-02,155,4466,875.7137478822865,101,19.8045428876200,509984
WA,Washington,2020-12-02,155,167216,2809.4879022122936,2197,36.9130042649053,5951832
WI,Wisconsin,2020-12-02,155,420930,9239.3560173465381,4565,100.2011265986909,4555837
WV,West Virginia,2020-12-02,155,49905,3483.5750883022240,1087,75.8770888885786,1432580
WY,Wyoming,2020-12-02,155,34507,7753.9464075051963,702,157.7439469692714,445025
AK,Alaska,2020-12-03,156,33291,6035.7675111773472,760,137.7904931811836,551562
AL,Alabama,2020-12-03,156,260359,6824.8298307757599,3531,92.5586368532265,3814879
AR,Arkansas,2020-12-03,156,164310,7089.5118285814634,2789,120.3374626615160,2317649
AZ,Arizona,2020-12-03,156,346421,6143.8710177439633,5442,96.5153558201225,5638481
CA,California,2020-12-03,156,1264539,4130.1073350599665,18591,60.7200137489629,30617582
CO,Colorado,2020-12-03,156,247209,5494.4893744844936,6037,134.1789026846227,4499217
CT,Connecticut,2020-12-03,156,126177,4446.2227879092848,4751,167.4156499628063,2837847
DC,Delaware,2020-12-03,156,22164,2877.7239960944803,322,41.8077570268193,770192
DE,District of Columbia,2020-12-03,156,37456,6484.9778645765702,758,131.2370039873195,577581
FL,Florida,2020-12-03,156,1012456,5870.0560674144796,10656,61.7817638044208,17247808
GA,Georgia,2020-12-03,156,433353,5341.1074965779434,4373,53.8975456095501,8113542
HI,Hawaii,2020-12-03,156,18484,1656.2664649947491,142,12.7239687312949,1116004
IA,Iowa,2020-12-03,156,207969,8564.6370255853134,2196,90.4362809273755,2428229
ID,Idaho,2020-12-03,156,104734,7822.6018475364189,1429,106.7322745252692,1338864
IL,Illinois,2020-12-03,156,759562,7708.2013642047561,10959,111.2143297720527,9853946
IN,Indiana,2020-12-03,156,359430,6959.9718835957628,8460,163.8187189027631,5164245
KS,Kansas,2020-12-03,156,162061,7322.9242353587605,4615,208.5344120188119,2213064
KY,Kentucky,2020-12-03,156,190601,5501.0647073050639,3836,110.7133971869100,3464802
LA,Louisiana,2020-12-03,156,244078,6853.8826069229050,2743,77.0253770958035,3561164
MA,Massachusetts,2020-12-03,156,240907,4348.7349412053318,6675,120.4938243079096,5539703
MD,Maryland,2020-12-03,156,205399,4359.9937422959448,2044,43.3878802197329,4710993
ME,Maine,2020-12-03,156,12554,1146.0967526954362,346,31.5875001141167,1095370
MI,Michigan,2020-12-03,156,410843,5238.3906818426393,7957,101.4545085480874,7842924
MN,Minnesota,2020-12-03,156,333626,7693.4837627335566,6149,141.7971970321517,4336475
MO,Missouri,2020-12-03,156,309368,6489.9976777082862,3998,83.8710232327769,4766843
MS,Mississippi,2020-12-03,156,159036,6982.7175151016480,2168,95.1893380916294,2277566
MT,Montana,2020-12-03,156,65122,7750.8658755757626,782,93.0741856008760,840190
NC,North Carolina,2020-12-03,156,377231,4607.4752463214984,5637,68.8499565611370,8187369
ND,North Dakota,2020-12-03,156,82713,14214.5178392516812,1017,174.7750008163041,581891
NE,Nebraska,2020-12-03,156,132530,9087.7672741635318,2336,160.1827839164416,1458334
NH,New Hampshire,2020-12-03,156,22925,2075.6787492145469,593,53.6914939273381,1104458
NJ,New Jersey,2020-12-03,156,350999,5054.9915519473150,4793,69.0274744614186,6943612
NM,New Mexico,2020-12-03,156,102862,6345.6243742253967,1899,117.1505578994578,1620991
NV,Nevada,2020-12-03,156,159532,6681.9210083111450,2536,106.2191389631990,2387517
NY,New York,2020-12-03,156,674093,4370.0586738818440,9855,63.8887041270352,15425262
OH,Ohio,2020-12-03,156,446849,4904.4564525329102,8921,97.9137382271105,9111081
OK,Oklahoma,2020-12-03,156,204048,6790.8862451339270,1707,56.8103721695072,3004733
